Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,First Close,YTD Return,Country
2025-02-21,6114.10009765625,6114.81982421875,6008.56005859375,6013.1298828125,5434560000,0.0,0.0,^GSPC,5868.5498046875,2.464,GSPC (United States)
2025-02-24,6026.68994140625,6043.64990234375,5977.830078125,5983.25,4990120000,0.0,0.0,^GSPC,5868.5498046875,1.954,GSPC (United States)
2025-02-25,5982.72998046875,5992.64990234375,5908.490234375,5955.25,5374690000,0.0,0.0,^GSPC,5868.5498046875,1.477,GSPC (United States)
2025-02-26,5970.8701171875,6009.81982421875,5932.68994140625,5956.06005859375,4869580000,0.0,0.0,^GSPC,5868.5498046875,1.491,GSPC (United States)
2025-02-27,5981.8798828125,5993.68994140625,5858.77978515625,5861.56982421875,5057680000,0.0,0.0,^GSPC,5868.5498046875,-0.119,GSPC (United States)
2025-02-28,5856.740234375,5959.39990234375,5837.66015625,5954.5,6441140000,0.0,0.0,^GSPC,5868.5498046875,1.465,GSPC (United States)
2025-03-03,5968.330078125,5986.08984375,5810.91015625,5849.72021484375,5613850000,0.0,0.0,^GSPC,5868.5498046875,-0.321,GSPC (United States)
2025-03-04,5811.97998046875,5865.080078125,5732.58984375,5778.14990234375,6138110000,0.0,0.0,^GSPC,5868.5498046875,-1.54,GSPC (United States)
2025-03-05,5781.35986328125,5860.58984375,5742.35009765625,5842.6298828125,5285970000,0.0,0.0,^GSPC,5868.5498046875,-0.442,GSPC (United States)
2025-03-06,5785.8701171875,5812.080078125,5711.64013671875,5738.52001953125,5165080000,0.0,0.0,^GSPC,5868.5498046875,-2.216,GSPC (United States)
2025-03-07,5726.009765625,5783.009765625,5666.2900390625,5770.2001953125,5705140000,0.0,0.0,^GSPC,5868.5498046875,-1.676,GSPC (United States)
2025-03-10,5705.3701171875,5705.3701171875,5564.02001953125,5614.56005859375,6409370000,0.0,0.0,^GSPC,5868.5498046875,-4.328,GSPC (United States)
2025-03-11,5603.64990234375,5636.2998046875,5528.41015625,5572.06982421875,6221240000,0.0,0.0,^GSPC,5868.5498046875,-5.052,GSPC (United States)
2025-03-12,5624.83984375,5642.18994140625,5546.08984375,5599.2998046875,5219830000,0.0,0.0,^GSPC,5868.5498046875,-4.588,GSPC (United States)
2025-03-13,5594.4501953125,5597.77978515625,5504.64990234375,5521.52001953125,5018980000,0.0,0.0,^GSPC,5868.5498046875,-5.913,GSPC (United States)
2025-03-14,5563.85009765625,5645.27001953125,5563.85009765625,5638.93994140625,4863180000,0.0,0.0,^GSPC,5868.5498046875,-3.913,GSPC (United States)
2025-03-17,5635.60009765625,5703.52001953125,5631.1201171875,5675.1201171875,5031770000,0.0,0.0,^GSPC,5868.5498046875,-3.296,GSPC (United States)
2025-03-18,5654.52978515625,5654.52978515625,5597.759765625,5614.66015625,4666270000,0.0,0.0,^GSPC,5868.5498046875,-4.326,GSPC (United States)
2025-03-19,5632.3701171875,5715.330078125,5622.2001953125,5675.2900390625,4660090000,0.0,0.0,^GSPC,5868.5498046875,-3.293,GSPC (United States)
2025-03-20,5646.919921875,5711.14990234375,5632.330078125,5662.89013671875,4678420000,0.0,0.0,^GSPC,5868.5498046875,-3.504,GSPC (United States)
2025-03-21,5630.72998046875,5670.83984375,5603.10009765625,5667.56005859375,9367460000,0.0,0.0,^GSPC,5868.5498046875,-3.425,GSPC (United States)
2025-03-24,5718.080078125,5775.14013671875,5718.080078125,5767.56982421875,4517990000,0.0,0.0,^GSPC,5868.5498046875,-1.721,GSPC (United States)
2025-03-25,5775.9599609375,5786.9501953125,5760.419921875,5776.64990234375,4467340000,0.0,0.0,^GSPC,5868.5498046875,-1.566,GSPC (United States)
2025-03-26,5771.66015625,5783.6201171875,5694.41015625,5712.2001953125,4183140000,0.0,0.0,^GSPC,5868.5498046875,-2.664,GSPC (United States)
2025-03-27,5695.64013671875,5732.27978515625,5670.93994140625,5693.31005859375,4403460000,0.0,0.0,^GSPC,5868.5498046875,-2.986,GSPC (United States)
2025-03-28,5679.2001953125,5685.89013671875,5572.419921875,5580.93994140625,4513330000,0.0,0.0,^GSPC,5868.5498046875,-4.901,GSPC (United States)
2025-03-31,5527.91015625,5627.56005859375,5488.72998046875,5611.85009765625,5257250000,0.0,0.0,^GSPC,5868.5498046875,-4.374,GSPC (United States)
2025-04-01,5597.52978515625,5650.56982421875,5558.52001953125,5633.06982421875,4434500000,0.0,0.0,^GSPC,5868.5498046875,-4.013,GSPC (United States)
2025-04-02,5580.759765625,5695.31005859375,5571.47998046875,5670.97021484375,4243830000,0.0,0.0,^GSPC,5868.5498046875,-3.367,GSPC (United States)
2025-04-03,5492.740234375,5499.52978515625,5390.830078125,5396.52001953125,7210470000,0.0,0.0,^GSPC,5868.5498046875,-8.043,GSPC (United States)
2025-04-04,5292.14013671875,5292.14013671875,5069.89990234375,5074.080078125,8853500000,0.0,0.0,^GSPC,5868.5498046875,-13.538,GSPC (United States)
2025-04-07,4953.7900390625,5246.56982421875,4835.0400390625,5062.25,8691980000,0.0,0.0,^GSPC,5868.5498046875,-13.739,GSPC (United States)
2025-04-08,5193.56982421875,5267.47021484375,4910.419921875,4982.77001953125,7408140000,0.0,0.0,^GSPC,5868.5498046875,-15.094,GSPC (United States)
2025-04-09,4965.27978515625,5481.33984375,4948.43017578125,5456.89990234375,9489600000,0.0,0.0,^GSPC,5868.5498046875,-7.015,GSPC (United States)
2025-04-10,5353.14990234375,5353.14990234375,5115.27001953125,5268.0498046875,6677140000,0.0,0.0,^GSPC,5868.5498046875,-10.233,GSPC (United States)
2025-04-11,5255.56005859375,5381.4599609375,5220.77001953125,5363.35986328125,5602550000,0.0,0.0,^GSPC,5868.5498046875,-8.608,GSPC (United States)
2025-04-14,5441.9599609375,5459.4599609375,5358.02001953125,5405.97021484375,5031440000,0.0,0.0,^GSPC,5868.5498046875,-7.882,GSPC (United States)
2025-04-15,5411.990234375,5450.41015625,5386.43994140625,5396.6298828125,4317110000,0.0,0.0,^GSPC,5868.5498046875,-8.042,GSPC (United States)
2025-04-16,5335.75,5367.240234375,5220.7900390625,5275.7001953125,4607750000,0.0,0.0,^GSPC,5868.5498046875,-10.102,GSPC (United States)
2025-04-17,5305.4501953125,5328.31005859375,5255.580078125,5282.7001953125,4714880000,0.0,0.0,^GSPC,5868.5498046875,-9.983,GSPC (United States)
2025-04-21,5232.93994140625,5232.93994140625,5101.6298828125,5158.2001953125,4226340000,0.0,0.0,^GSPC,5868.5498046875,-12.104,GSPC (United States)
2025-04-22,5207.669921875,5309.60986328125,5207.669921875,5287.759765625,4666950000,0.0,0.0,^GSPC,5868.5498046875,-9.897,GSPC (United States)
2025-04-23,5395.919921875,5469.68994140625,5356.169921875,5375.85986328125,5371390000,0.0,0.0,^GSPC,5868.5498046875,-8.395,GSPC (United States)
2025-04-24,5381.3798828125,5489.39990234375,5371.9599609375,5484.77001953125,4697710000,0.0,0.0,^GSPC,5868.5498046875,-6.54,GSPC (United States)
2025-04-25,5489.72998046875,5528.10986328125,5455.85986328125,5525.2099609375,4236580000,0.0,0.0,^GSPC,5868.5498046875,-5.851,GSPC (United States)
2025-04-28,5529.22021484375,5553.66015625,5468.64013671875,5528.75,4257880000,0.0,0.0,^GSPC,5868.5498046875,-5.79,GSPC (United States)
2025-04-29,5508.8701171875,5571.9501953125,5505.7001953125,5560.830078125,4747150000,0.0,0.0,^GSPC,5868.5498046875,-5.244,GSPC (United States)
2025-04-30,5499.43994140625,5581.83984375,5433.240234375,5569.06005859375,5449490000,0.0,0.0,^GSPC,5868.5498046875,-5.103,GSPC (United States)
2025-05-01,5625.14013671875,5658.91015625,5597.35009765625,5604.14013671875,4935270000,0.0,0.0,^GSPC,5868.5498046875,-4.506,GSPC (United States)
2025-05-02,5645.8798828125,5700.7001953125,5642.27978515625,5686.669921875,4854380000,0.0,0.0,^GSPC,5868.5498046875,-3.099,GSPC (United States)
2025-05-05,5655.31982421875,5683.3798828125,5634.47998046875,5650.3798828125,4358260000,0.0,0.0,^GSPC,5868.5498046875,-3.718,GSPC (United States)
2025-05-06,5605.8701171875,5649.580078125,5586.0400390625,5606.91015625,4717260000,0.0,0.0,^GSPC,5868.5498046875,-4.458,GSPC (United States)
2025-05-07,5614.18017578125,5654.72998046875,5578.64013671875,5631.27978515625,4987440000,0.0,0.0,^GSPC,5868.5498046875,-4.043,GSPC (United States)
2025-05-08,5663.60009765625,5720.10009765625,5635.3798828125,5663.93994140625,5627400000,0.0,0.0,^GSPC,5868.5498046875,-3.487,GSPC (United States)
2025-05-09,5679.64990234375,5691.68994140625,5644.14990234375,5659.91015625,4645090000,0.0,0.0,^GSPC,5868.5498046875,-3.555,GSPC (United States)
2025-05-12,5807.2001953125,5845.3701171875,5786.080078125,5844.18994140625,6014580000,0.0,0.0,^GSPC,5868.5498046875,-0.415,GSPC (United States)
2025-05-13,5854.14990234375,5906.64013671875,5845.02001953125,5886.5498046875,5516290000,0.0,0.0,^GSPC,5868.5498046875,0.307,GSPC (United States)
2025-05-14,5896.740234375,5906.5498046875,5872.10986328125,5892.580078125,5233450000,0.0,0.0,^GSPC,5868.5498046875,0.409,GSPC (United States)
2025-05-15,5869.81982421875,5924.2099609375,5865.16015625,5916.93017578125,4991290000,0.0,0.0,^GSPC,5868.5498046875,0.824,GSPC (United States)
2025-05-16,5929.08984375,5958.6201171875,5907.35986328125,5958.3798828125,4850850000,0.0,0.0,^GSPC,5868.5498046875,1.531,GSPC (United States)
2025-05-19,5902.8798828125,5968.60986328125,5895.68994140625,5963.60009765625,4144010000,0.0,0.0,^GSPC,5868.5498046875,1.62,GSPC (United States)
2025-05-20,5944.66015625,5953.06005859375,5909.259765625,5940.4599609375,4416850000,0.0,0.0,^GSPC,5868.5498046875,1.225,GSPC (United States)
2025-05-21,5910.18017578125,5938.3701171875,5830.91015625,5844.60986328125,5254250000,0.0,0.0,^GSPC,5868.5498046875,-0.408,GSPC (United States)
2025-05-22,5841.259765625,5878.080078125,5825.81982421875,5842.009765625,5157050000,0.0,0.0,^GSPC,5868.5498046875,-0.452,GSPC (United States)
2025-05-23,5781.89013671875,5829.509765625,5767.41015625,5802.81982421875,4662820000,0.0,0.0,^GSPC,5868.5498046875,-1.12,GSPC (United States)
2025-05-27,5854.06982421875,5924.330078125,5854.06982421875,5921.5400390625,5366380000,0.0,0.0,^GSPC,5868.5498046875,0.903,GSPC (United States)
2025-05-28,5925.5400390625,5939.919921875,5881.8798828125,5888.5498046875,4665050000,0.0,0.0,^GSPC,5868.5498046875,0.341,GSPC (United States)
2025-05-29,5939.9599609375,5943.1298828125,5873.7998046875,5912.169921875,4569750000,0.0,0.0,^GSPC,5868.5498046875,0.743,GSPC (United States)
2025-05-30,5903.669921875,5922.14013671875,5843.66015625,5911.68994140625,6378540000,0.0,0.0,^GSPC,5868.5498046875,0.735,GSPC (United States)
2025-06-02,5896.68017578125,5937.39990234375,5861.43017578125,5935.93994140625,4832240000,0.0,0.0,^GSPC,5868.5498046875,1.148,GSPC (United States)
2025-06-03,5938.56005859375,5981.35009765625,5929.0,5970.3701171875,5026680000,0.0,0.0,^GSPC,5868.5498046875,1.735,GSPC (United States)
2025-06-04,5978.93994140625,5990.47998046875,5966.10986328125,5970.81005859375,4767050000,0.0,0.0,^GSPC,5868.5498046875,1.743,GSPC (United States)
2025-06-05,5985.669921875,5999.7001953125,5921.2001953125,5939.2998046875,5091850000,0.0,0.0,^GSPC,5868.5498046875,1.206,GSPC (United States)
2025-06-06,5987.06005859375,6016.8701171875,5978.6298828125,6000.35986328125,4355710000,0.0,0.0,^GSPC,5868.5498046875,2.246,GSPC (United States)
2025-01-01,3347.93896484375,3351.721923828125,3242.0869140625,3262.56103515625,561400,0.0,0.0,000001.SS,3262.56103515625,0.0,SSE (China)
2025-01-02,3267.076904296875,3273.56591796875,3205.77587890625,3211.429931640625,517600,0.0,0.0,000001.SS,3262.56103515625,-1.567,SSE (China)
2025-01-05,3209.782958984375,3219.488037109375,3185.462890625,3206.923095703125,431000,0.0,0.0,000001.SS,3262.56103515625,-1.705,SSE (China)
2025-01-06,3203.306884765625,3230.85302734375,3190.4609375,3229.64404296875,409700,0.0,0.0,000001.SS,3262.56103515625,-1.009,SSE (China)
2025-01-07,3218.85791015625,3246.291015625,3175.72509765625,3230.16796875,472900,0.0,0.0,000001.SS,3262.56103515625,-0.993,SSE (China)
2025-01-08,3220.720947265625,3228.972900390625,3205.909912109375,3211.39306640625,382900,0.0,0.0,000001.SS,3262.56103515625,-1.568,SSE (China)
2025-01-09,3211.70703125,3220.10693359375,3168.52392578125,3168.52392578125,403700,0.0,0.0,000001.SS,3262.56103515625,-2.882,SSE (China)
2025-01-12,3148.825927734375,3172.699951171875,3140.97802734375,3160.7548828125,372700,0.0,0.0,000001.SS,3262.56103515625,-3.12,SSE (China)
2025-01-13,3165.160888671875,3245.219970703125,3159.431884765625,3240.93994140625,469200,0.0,0.0,000001.SS,3262.56103515625,-0.663,SSE (China)
2025-01-14,3234.715087890625,3245.904052734375,3222.236083984375,3227.116943359375,404700,0.0,0.0,000001.SS,3262.56103515625,-1.086,SSE (China)
2025-01-15,3239.02587890625,3265.281982421875,3217.096923828125,3236.031982421875,430700,0.0,0.0,000001.SS,3262.56103515625,-0.813,SSE (China)
2025-01-16,3226.761962890625,3256.507080078125,3219.77294921875,3241.821044921875,383600,0.0,0.0,000001.SS,3262.56103515625,-0.636,SSE (China)
2025-01-19,3256.14892578125,3268.262939453125,3238.12109375,3244.3779296875,403300,0.0,0.0,000001.SS,3262.56103515625,-0.557,SSE (China)
2025-01-20,3256.8330078125,3258.610107421875,3229.069091796875,3242.623046875,384600,0.0,0.0,000001.SS,3262.56103515625,-0.611,SSE (China)
2025-01-21,3235.492919921875,3235.5009765625,3203.3798828125,3213.6240234375,364800,0.0,0.0,000001.SS,3262.56103515625,-1.5,SSE (China)
2025-01-22,3237.59912109375,3273.52001953125,3229.572021484375,3230.1640625,458200,0.0,0.0,000001.SS,3262.56103515625,-0.993,SSE (China)
2025-01-23,3222.876953125,3260.010986328125,3221.7119140625,3252.6259765625,398700,0.0,0.0,000001.SS,3262.56103515625,-0.305,SSE (China)
2025-01-26,3256.614013671875,3274.39208984375,3250.60107421875,3250.60107421875,387500,0.0,0.0,000001.SS,3262.56103515625,-0.367,SSE (China)
2025-02-04,3270.159912109375,3271.02197265625,3220.279052734375,3229.488037109375,406400,0.0,0.0,000001.SS,3262.56103515625,-1.014,SSE (China)
2025-02-05,3226.574951171875,3271.427001953125,3225.845947265625,3270.658935546875,460800,0.0,0.0,000001.SS,3262.56103515625,0.248,SSE (China)
2025-02-06,3269.22705078125,3324.427978515625,3262.509033203125,3303.6669921875,600600,0.0,0.0,000001.SS,3262.56103515625,1.26,SSE (China)
2025-02-09,3308.0400390625,3325.35595703125,3299.242919921875,3322.169921875,546600,0.0,0.0,000001.SS,3262.56103515625,1.827,SSE (China)
2025-02-10,3323.6689453125,3324.173095703125,3304.444091796875,3318.056884765625,511900,0.0,0.0,000001.SS,3262.56103515625,1.701,SSE (China)
2025-02-11,3312.257080078125,3346.385009765625,3310.389892578125,3346.385009765625,513400,0.0,0.0,000001.SS,3262.56103515625,2.569,SSE (China)
2025-02-12,3343.235107421875,3359.180908203125,3332.48291015625,3332.48291015625,568600,0.0,0.0,000001.SS,3262.56103515625,2.143,SSE (China)
2025-02-13,3328.48291015625,3349.083984375,3322.529052734375,3346.72412109375,532300,0.0,0.0,000001.SS,3262.56103515625,2.58,SSE (China)
2025-02-16,3355.4169921875,3357.12109375,3333.195068359375,3355.830078125,589500,0.0,0.0,000001.SS,3262.56103515625,2.859,SSE (China)
2025-02-17,3348.98291015625,3366.011962890625,3314.301025390625,3324.490966796875,562700,0.0,0.0,000001.SS,3262.56103515625,1.898,SSE (China)
2025-02-18,3320.780029296875,3352.0869140625,3320.5810546875,3351.5390625,502900,0.0,0.0,000001.SS,3262.56103515625,2.727,SSE (China)
2025-02-19,3347.589111328125,3355.556884765625,3338.033935546875,3350.782958984375,504400,0.0,0.0,000001.SS,3262.56103515625,2.704,SSE (China)
2025-02-20,3356.695068359375,3381.05810546875,3339.02587890625,3379.113037109375,608200,0.0,0.0,000001.SS,3262.56103515625,3.572,SSE (China)
2025-02-23,3374.0810546875,3384.81103515625,3355.868896484375,3373.028076171875,598200,0.0,0.0,000001.SS,3262.56103515625,3.386,SSE (China)
2025-02-24,3345.653076171875,3369.55810546875,3337.844970703125,3346.0400390625,527600,0.0,0.0,000001.SS,3262.56103515625,2.559,SSE (China)
2025-02-25,3351.208984375,3380.214111328125,3351.208984375,3380.214111328125,554000,0.0,0.0,000001.SS,3262.56103515625,3.606,SSE (China)
2025-02-26,3378.448974609375,3388.781005859375,3353.571044921875,3388.06201171875,575800,0.0,0.0,000001.SS,3262.56103515625,3.847,SSE (China)
2025-02-27,3374.6640625,3383.19091796875,3318.716064453125,3320.89697265625,568300,0.0,0.0,000001.SS,3262.56103515625,1.788,SSE (China)
2025-03-02,3328.39599609375,3349.01708984375,3304.593017578125,3316.925048828125,502400,0.0,0.0,000001.SS,3262.56103515625,1.666,SSE (China)
2025-03-03,3300.498046875,3327.823974609375,3297.530029296875,3324.2099609375,430000,0.0,0.0,000001.SS,3262.56103515625,1.89,SSE (China)
2025-03-04,3324.696044921875,3342.714111328125,3314.14794921875,3341.965087890625,461000,0.0,0.0,000001.SS,3262.56103515625,2.434,SSE (China)
2025-03-05,3353.570068359375,3387.053955078125,3348.68408203125,3381.097900390625,540000,0.0,0.0,000001.SS,3262.56103515625,3.633,SSE (China)
2025-03-06,3373.180908203125,3390.944091796875,3363.928955078125,3372.5458984375,517700,0.0,0.0,000001.SS,3262.56103515625,3.371,SSE (China)
2025-03-09,3373.259033203125,3375.798095703125,3347.18603515625,3366.1630859375,450400,0.0,0.0,000001.SS,3262.56103515625,3.175,SSE (China)
2025-03-10,3335.43896484375,3379.8291015625,3334.8310546875,3379.827880859375,448500,0.0,0.0,000001.SS,3262.56103515625,3.594,SSE (China)
2025-03-11,3385.68505859375,3392.408935546875,3370.219970703125,3371.924072265625,502200,0.0,0.0,000001.SS,3262.56103515625,3.352,SSE (China)
2025-03-12,3371.094970703125,3377.117919921875,3341.117919921875,3358.72900390625,519000,0.0,0.0,000001.SS,3262.56103515625,2.948,SSE (China)
2025-03-13,3361.68603515625,3421.23291015625,3360.60595703125,3419.56201171875,582700,0.0,0.0,000001.SS,3262.56103515625,4.812,SSE (China)
2025-03-16,3430.80908203125,3436.35205078125,3422.4619140625,3426.12890625,515700,0.0,0.0,000001.SS,3262.56103515625,5.013,SSE (China)
2025-03-17,3434.56494140625,3437.06494140625,3423.301025390625,3429.759033203125,454900,0.0,0.0,000001.SS,3262.56103515625,5.125,SSE (China)
2025-03-18,3424.173095703125,3439.0458984375,3414.593017578125,3426.428955078125,440300,0.0,0.0,000001.SS,3262.56103515625,5.023,SSE (China)
2025-03-19,3425.216064453125,3427.044921875,3404.662109375,3408.947998046875,451600,0.0,0.0,000001.SS,3262.56103515625,4.487,SSE (China)
2025-03-20,3401.759033203125,3414.708984375,3355.840087890625,3364.8310546875,520900,0.0,0.0,000001.SS,3262.56103515625,3.135,SSE (China)
2025-03-23,3364.833984375,3373.694091796875,3340.238037109375,3370.028076171875,513300,0.0,0.0,000001.SS,3262.56103515625,3.294,SSE (China)
2025-03-24,3370.0009765625,3379.988037109375,3361.0458984375,3369.97607421875,456400,0.0,0.0,000001.SS,3262.56103515625,3.292,SSE (China)
2025-03-25,3365.666015625,3382.342041015625,3365.666015625,3368.697021484375,428500,0.0,0.0,000001.SS,3262.56103515625,3.253,SSE (China)
2025-03-26,3362.7119140625,3394.034912109375,3351.174072265625,3373.7490234375,414800,0.0,0.0,000001.SS,3262.56103515625,3.408,SSE (China)
2025-03-27,3372.0390625,3375.052978515625,3346.0810546875,3351.306884765625,412300,0.0,0.0,000001.SS,3262.56103515625,2.72,SSE (China)
2025-03-30,3343.343994140625,3361.741943359375,3317.738037109375,3335.74609375,472600,0.0,0.0,000001.SS,3262.56103515625,2.243,SSE (China)
2025-03-31,3340.7119140625,3357.6220703125,3338.779052734375,3348.43505859375,422600,0.0,0.0,000001.SS,3262.56103515625,2.632,SSE (China)
2025-04-01,3344.1708984375,3361.134033203125,3343.115966796875,3350.126953125,350100,0.0,0.0,000001.SS,3262.56103515625,2.684,SSE (China)
2025-04-02,3319.60595703125,3358.426025390625,3319.60595703125,3342.008056640625,400500,0.0,0.0,000001.SS,3262.56103515625,2.435,SSE (China)
2025-04-06,3193.10205078125,3217.781982421875,3040.693115234375,3096.575927734375,662200,0.0,0.0,000001.SS,3262.56103515625,-5.088,SSE (China)
2025-04-07,3094.261962890625,3145.549072265625,3085.123046875,3145.549072265625,662200,0.0,0.0,000001.SS,3262.56103515625,-3.587,SSE (China)
2025-04-08,3110.010009765625,3186.81005859375,3070.077880859375,3186.81005859375,684800,0.0,0.0,000001.SS,3262.56103515625,-2.322,SSE (China)
2025-04-09,3227.8359375,3239.94091796875,3201.571044921875,3223.637939453125,591200,0.0,0.0,000001.SS,3262.56103515625,-1.193,SSE (China)
2025-04-10,3219.5048828125,3249.85400390625,3211.35009765625,3238.22705078125,475500,0.0,0.0,000001.SS,3262.56103515625,-0.746,SSE (China)
2025-04-13,3251.97802734375,3272.719970703125,3244.73291015625,3262.80810546875,471400,0.0,0.0,000001.SS,3262.56103515625,0.008,SSE (China)
2025-04-14,3260.68505859375,3268.985107421875,3246.3369140625,3267.662109375,396700,0.0,0.0,000001.SS,3262.56103515625,0.156,SSE (China)
2025-04-15,3267.6650390625,3276.0048828125,3233.791015625,3276.00390625,429500,0.0,0.0,000001.SS,3262.56103515625,0.412,SSE (China)
2025-04-16,3261.718017578125,3285.9150390625,3258.14501953125,3280.341064453125,382000,0.0,0.0,000001.SS,3262.56103515625,0.545,SSE (China)
2025-04-17,3270.35302734375,3283.090087890625,3262.39208984375,3276.72998046875,358800,0.0,0.0,000001.SS,3262.56103515625,0.434,SSE (China)
2025-04-20,3273.137939453125,3298.639892578125,3270.012939453125,3291.43408203125,379300,0.0,0.0,000001.SS,3262.56103515625,0.885,SSE (China)
2025-04-21,3289.166015625,3311.153076171875,3288.33203125,3299.757080078125,403200,0.0,0.0,000001.SS,3262.56103515625,1.14,SSE (China)
2025-04-22,3308.15087890625,3312.19189453125,3293.06298828125,3296.35498046875,411600,0.0,0.0,000001.SS,3262.56103515625,1.036,SSE (China)
2025-04-23,3295.14892578125,3313.509033203125,3286.236083984375,3297.2880859375,392800,0.0,0.0,000001.SS,3262.56103515625,1.064,SSE (China)
2025-04-24,3300.39208984375,3305.261962890625,3288.7548828125,3295.06005859375,411000,0.0,0.0,000001.SS,3262.56103515625,0.996,SSE (China)
2025-04-27,3292.055908203125,3296.931884765625,3279.876953125,3288.4150390625,410700,0.0,0.0,000001.SS,3262.56103515625,0.792,SSE (China)
2025-04-28,3281.445068359375,3294.98193359375,3277.626953125,3286.655029296875,389000,0.0,0.0,000001.SS,3262.56103515625,0.738,SSE (China)
2025-04-29,3284.0810546875,3292.199951171875,3277.550048828125,3279.031005859375,435800,0.0,0.0,000001.SS,3262.56103515625,0.505,SSE (China)
2025-05-05,3295.25,3316.447998046875,3286.989013671875,3316.114013671875,474400,0.0,0.0,000001.SS,3262.56103515625,1.641,SSE (China)
2025-05-06,3354.97412109375,3356.68798828125,3324.80908203125,3342.6650390625,511200,0.0,0.0,000001.SS,3262.56103515625,2.455,SSE (China)
2025-05-07,3331.205078125,3359.73095703125,3327.902099609375,3351.99609375,428400,0.0,0.0,000001.SS,3262.56103515625,2.741,SSE (China)
2025-05-08,3350.405029296875,3351.219970703125,3335.126953125,3341.9990234375,398900,0.0,0.0,000001.SS,3262.56103515625,2.435,SSE (China)
2025-05-11,3352.969970703125,3372.471923828125,3344.26904296875,3369.2451171875,418200,0.0,0.0,000001.SS,3262.56103515625,3.27,SSE (China)
2025-05-12,3386.23388671875,3386.23388671875,3370.251953125,3374.87109375,426200,0.0,0.0,000001.SS,3262.56103515625,3.442,SSE (China)
2025-05-13,3374.235107421875,3417.31396484375,3368.077880859375,3403.947998046875,464900,0.0,0.0,000001.SS,3262.56103515625,4.334,SSE (China)
2025-05-14,3398.427001953125,3402.865966796875,3378.02099609375,3380.821044921875,424100,0.0,0.0,000001.SS,3262.56103515625,3.625,SSE (China)
2025-05-15,3374.7060546875,3380.2900390625,3356.660888671875,3367.4619140625,395400,0.0,0.0,000001.SS,3262.56103515625,3.215,SSE (China)
2025-05-18,3365.882080078125,3373.59912109375,3356.64794921875,3367.5830078125,403100,0.0,0.0,000001.SS,3262.56103515625,3.219,SSE (China)
2025-05-19,3371.68896484375,3387.803955078125,3369.962890625,3380.47802734375,405500,0.0,0.0,000001.SS,3262.56103515625,3.614,SSE (China)
2025-05-20,3380.208984375,3394.75390625,3380.208984375,3387.573974609375,412500,0.0,0.0,000001.SS,3262.56103515625,3.832,SSE (China)
2025-05-21,3381.864990234375,3390.593017578125,3376.23291015625,3380.18896484375,394200,0.0,0.0,000001.SS,3262.56103515625,3.605,SSE (China)
2025-05-22,3376.868896484375,3389.468994140625,3348.3720703125,3348.3720703125,400200,0.0,0.0,000001.SS,3262.56103515625,2.63,SSE (China)
2025-05-25,3346.56103515625,3362.306884765625,3336.35498046875,3346.839111328125,347600,0.0,0.0,000001.SS,3262.56103515625,2.583,SSE (China)
2025-05-26,3346.5029296875,3351.572021484375,3332.489990234375,3340.68701171875,344100,0.0,0.0,000001.SS,3262.56103515625,2.395,SSE (China)
2025-05-27,3341.85205078125,3348.23388671875,3336.72705078125,3339.931884765625,341600,0.0,0.0,000001.SS,3262.56103515625,2.371,SSE (China)
2025-05-28,3340.40087890625,3368.633056640625,3337.4150390625,3363.446044921875,393200,0.0,0.0,000001.SS,3262.56103515625,3.092,SSE (China)
2025-05-29,3358.80908203125,3361.27490234375,3341.64794921875,3347.487060546875,385600,0.0,0.0,000001.SS,3262.56103515625,2.603,SSE (China)
2025-06-02,3340.06689453125,3366.9970703125,3340.06689453125,3361.97607421875,398100,0.0,0.0,000001.SS,3262.56103515625,3.047,SSE (China)
2025-06-03,3363.39111328125,3379.639892578125,3363.39111328125,3376.202880859375,386500,0.0,0.0,000001.SS,3262.56103515625,3.483,SSE (China)
2025-06-04,3378.217041015625,3387.764892578125,3371.14599609375,3384.09912109375,406300,0.0,0.0,000001.SS,3262.56103515625,3.725,SSE (China)
2025-06-05,3384.294921875,3391.450927734375,3379.763916015625,3385.35791015625,380100,0.0,0.0,000001.SS,3262.56103515625,3.764,SSE (China)
2025-01-01,19932.80078125,19932.80078125,19542.98046875,19623.3203125,4033400000,0.0,0.0,^HSI,19623.3203125,0.0,HSI (Hong Kong)
2025-01-02,19708.740234375,19891.859375,19634.0703125,19760.26953125,3393800000,0.0,0.0,^HSI,19623.3203125,0.698,HSI (Hong Kong)
2025-01-05,19848.7109375,19851.55078125,19627.83984375,19688.2890625,2465700000,0.0,0.0,^HSI,19623.3203125,0.331,HSI (Hong Kong)
2025-01-06,19501.44921875,19668.650390625,19252.609375,19447.580078125,3581000000,0.0,0.0,^HSI,19623.3203125,-0.896,HSI (Hong Kong)
2025-01-07,19390.759765625,19483.58984375,19111.5390625,19279.83984375,3232400000,0.0,0.0,^HSI,19623.3203125,-1.75,HSI (Hong Kong)
2025-01-08,19254.380859375,19405.740234375,19227.73046875,19240.890625,2456500000,0.0,0.0,^HSI,19623.3203125,-1.949,HSI (Hong Kong)
2025-01-09,19328.0703125,19370.490234375,19036.640625,19064.2890625,2606700000,0.0,0.0,^HSI,19623.3203125,-2.849,HSI (Hong Kong)
