Close,Company,Rolling ATH,Drawdown Percentage,5 to 10 percent,greater than 20 percent
171.99000549316406,GE Aerospace,172.12974548339844,-0.08,False,False
172.5689239501953,GE Aerospace,172.5689239501953,0.0,False,False
171.37115478515625,GE Aerospace,172.5689239501953,-0.7,False,False
171.2513885498047,GE Aerospace,172.5689239501953,-0.77,False,False
176.53155517578125,GE Aerospace,176.53155517578125,0.0,False,False
179.95516967773438,GE Aerospace,179.95516967773438,0.0,False,False
179.4062042236328,GE Aerospace,179.95516967773438,-0.31,False,False
182.51043701171875,GE Aerospace,182.51043701171875,0.0,False,False
187.15179443359375,GE Aerospace,187.15179443359375,0.0,False,False
188.01019287109375,GE Aerospace,188.01019287109375,0.0,False,False
200.42709350585938,GE Aerospace,200.42709350585938,0.0,False,False
196.38461303710938,GE Aerospace,200.42709350585938,-2.06,False,False
194.098876953125,GE Aerospace,200.42709350585938,-3.26,False,False
194.0689239501953,GE Aerospace,200.42709350585938,-3.28,False,False
198.73025512695312,GE Aerospace,200.42709350585938,-0.85,False,False
205.18824768066406,GE Aerospace,205.18824768066406,0.0,False,False
203.19195556640625,GE Aerospace,205.18824768066406,-0.98,False,False
203.73094177246094,GE Aerospace,205.18824768066406,-0.72,False,False
201.8045196533203,GE Aerospace,205.18824768066406,-1.68,False,False
204.2000732421875,GE Aerospace,205.18824768066406,-0.48,False,False
205.6773223876953,GE Aerospace,205.6773223876953,0.0,False,False
204.89877319335938,GE Aerospace,205.6773223876953,-0.38,False,False
204.83888244628906,GE Aerospace,205.6773223876953,-0.41,False,False
208.4322052001953,GE Aerospace,208.4322052001953,0.0,False,False
209.25067138671875,GE Aerospace,209.25067138671875,0.0,False,False
207.97305297851562,GE Aerospace,209.25067138671875,-0.61,False,False
207.8832244873047,GE Aerospace,209.25067138671875,-0.66,False,False
209.6898651123047,GE Aerospace,209.6898651123047,0.0,False,False
210.1090850830078,GE Aerospace,210.1090850830078,0.0,False,False
208.35235595703125,GE Aerospace,210.1090850830078,-0.84,False,False
199.45889282226562,GE Aerospace,210.1090850830078,-5.34,True,False
198.3409881591797,GE Aerospace,210.1090850830078,-5.93,True,False
198.89993286132812,GE Aerospace,210.1090850830078,-5.64,True,False
201.235595703125,GE Aerospace,210.1090850830078,-4.41,False,False
201.05592346191406,GE Aerospace,210.1090850830078,-4.5,False,False
206.59561157226562,GE Aerospace,210.1090850830078,-1.7,False,False
201.58494567871094,GE Aerospace,210.1090850830078,-4.23,False,False
198.40086364746094,GE Aerospace,210.1090850830078,-5.9,True,False
202.12393188476562,GE Aerospace,210.1090850830078,-3.95,False,False
195.6859130859375,GE Aerospace,210.1090850830078,-7.37,True,False
193.49000549316406,GE Aerospace,210.1090850830078,-8.59,True,False
192.1199951171875,GE Aerospace,210.1090850830078,-9.36,True,False
191.72000122070312,GE Aerospace,210.1090850830078,-9.59,True,False
195.0,GE Aerospace,210.1090850830078,-7.75,True,False
192.4199981689453,GE Aerospace,210.1090850830078,-9.19,True,False
197.11000061035156,GE Aerospace,210.1090850830078,-6.59,True,False
202.02999877929688,GE Aerospace,210.1090850830078,-4.0,False,False
200.7899932861328,GE Aerospace,210.1090850830078,-4.64,False,False
205.57000732421875,GE Aerospace,210.1090850830078,-2.21,False,False
203.92999267578125,GE Aerospace,210.1090850830078,-3.03,False,False
204.1300048828125,GE Aerospace,210.1090850830078,-2.93,False,False
210.22999572753906,GE Aerospace,210.22999572753906,0.0,False,False
