Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company
70.48882361522757,70.64769768559819,69.96256651430703,70.02214050292969,11228900,0.0,0.0,KO,Coca-Cola
69.65475681815578,69.8334863578777,68.2149889771923,69.03913116455078,21539000,0.0,0.0,KO,Coca-Cola
69.09870173092852,69.1980018068266,68.3837911829749,68.47315216064453,14389100,0.0,0.0,KO,Coca-Cola
68.39371569124249,68.85046725709847,68.09583818770106,68.67174530029297,16286800,0.0,0.0,KO,Coca-Cola
69.2079270440056,71.2236019591122,69.10863454178894,71.10444641113281,19817100,0.0,0.0,KO,Coca-Cola
71.35268057286319,71.74985815235495,70.9257160006277,71.49169158935547,18441200,0.0,0.0,KO,Coca-Cola
71.52148030856249,71.66049132841037,71.13423424248163,71.42218780517578,13282800,0.0,0.0,KO,Coca-Cola
71.29310769243372,71.62077219322597,70.92571709999108,71.18388366699219,12137800,0.0,0.0,KO,Coca-Cola
71.1838840595006,71.57113012437136,71.0746600334568,71.3427505493164,12094400,0.0,0.0,KO,Coca-Cola
71.33281907458824,71.48176161706982,70.45903444117937,70.63776397705078,11101800,0.0,0.0,KO,Coca-Cola
71.0349412946497,71.4718373974566,70.19094365784468,71.26331329345703,12822100,0.0,0.0,KO,Coca-Cola
71.23352824783808,71.71014287988916,71.0547987077605,71.27324676513672,10666100,0.0,0.0,KO,Coca-Cola
71.19381001885002,71.39240260614744,70.54840494284807,70.64769744873047,8710900,0.0,0.0,KO,Coca-Cola
70.49875196591115,71.15409611339906,69.96256336583893,70.98529052734375,10291100,0.0,0.0,KO,Coca-Cola
71.10444957380456,71.95837876680815,71.10444957380456,71.59098815917969,28019500,0.0,0.0,KO,Coca-Cola
71.5214785820992,71.53141010485787,70.85621049238155,71.49169158935547,10202700,0.0,0.0,KO,Coca-Cola
71.20374350558913,71.27324901917675,69.97249973252315,70.65763092041016,20139800,0.0,0.0,KO,Coca-Cola
70.75691824880333,71.34274930964742,70.18101113522177,70.86614227294922,13565900,0.0,0.0,KO,Coca-Cola
70.87606884171126,70.95550587594319,70.32995627631495,70.40939331054688,13531400,0.0,0.0,KO,Coca-Cola
70.57819243366227,70.97537003551913,70.43918140934227,70.84628295898438,9524000,0.0,0.0,KO,Coca-Cola
70.84628023652265,71.3228948555422,70.58811366890654,71.26331329345703,12281300,0.0,0.0,KO,Coca-Cola
71.39239810359122,72.17682172899586,71.25338708901643,71.83921813964844,12265000,0.0,0.0,KO,Coca-Cola
71.75978037073057,71.84914892234093,71.25338635522264,71.56119537353516,12718500,0.0,0.0,KO,Coca-Cola
71.73992725038366,71.88886979092345,71.09451462506614,71.72999572753906,12806900,0.0,0.0,KO,Coca-Cola
71.7699966430664,71.87999725341797,70.7300033569336,71.0199966430664,17467200,0.51,0.0,KO,Coca-Cola
71.19999694824219,71.62000274658203,70.23999786376953,70.5199966430664,15045900,0.0,0.0,KO,Coca-Cola
70.37999725341797,70.45999908447266,69.58000183105469,69.62000274658203,15437000,0.0,0.0,KO,Coca-Cola
70.0,70.0,69.08999633789062,69.20999908447266,16227600,0.0,0.0,KO,Coca-Cola
69.08999633789062,69.55999755859375,68.77999877929688,68.83999633789062,40859400,0.0,0.0,KO,Coca-Cola
69.13999938964844,69.80999755859375,68.97000122070312,69.73999786376953,21815200,0.0,0.0,KO,Coca-Cola
167.60814735604268,170.38298329060012,166.90945039958063,168.2769012451172,4148000,0.0,0.0,GE,GE Aerospace
168.90573855661876,172.30940941629544,168.68614590564275,171.64065551757812,3975500,0.0,0.0,GE,GE Aerospace
172.82844248932673,173.35745702456194,170.86209969592335,172.12974548339844,4980300,0.0,0.0,GE,GE Aerospace
171.90017628494934,173.37742355391725,170.46284803170383,171.99000549316406,6496400,0.0,0.0,GE,GE Aerospace
171.6805773857314,173.25764498239408,170.39297975673722,172.5689239501953,4527700,0.0,0.0,GE,GE Aerospace
172.079827706201,173.1378719604898,170.42292208815806,171.37115478515625,5131200,0.0,0.0,GE,GE Aerospace
169.1952013355642,172.19962128023244,168.68615392797517,171.2513885498047,5610800,0.0,0.0,GE,GE Aerospace
172.7885192737988,177.56961709786546,172.07983110829124,176.53155517578125,6432700,0.0,0.0,GE,GE Aerospace
178.73744939953642,180.5440855407674,178.5477998191064,179.95516967773438,7397000,0.0,0.0,GE,GE Aerospace
181.34258859015654,182.54037221375663,178.2882738569695,179.4062042236328,6144700,0.0,0.0,GE,GE Aerospace
180.44427387937114,182.84980194548677,179.62580461378636,182.51043701171875,5899100,0.0,0.0,GE,GE Aerospace
184.55661679193378,188.96842182884615,184.16734166873,187.15179443359375,7508400,0.0,0.0,GE,GE Aerospace
187.73071408404397,188.8885634763654,186.26344283680683,188.01019287109375,7457800,0.0,0.0,GE,GE Aerospace
201.0259700960538,207.2643631009022,197.7321107738552,200.42709350585938,14403500,0.0,0.0,GE,GE Aerospace
202.12393463793975,202.62300608149025,195.15690155050171,196.38461303710938,7835700,0.0,0.0,GE,GE Aerospace
193.97908944723414,196.26484523987088,192.38206992972653,194.098876953125,7674800,0.0,0.0,GE,GE Aerospace
194.9373186621821,196.18499733356003,191.43382720546316,194.0689239501953,4858800,0.0,0.0,GE,GE Aerospace
194.56798588048403,199.56869149770802,194.56798588048403,198.73025512695312,5595800,0.0,0.0,GE,GE Aerospace
199.43893470541047,205.54756451116512,199.10954571366554,205.18824768066406,6282100,0.0,0.0,GE,GE Aerospace
205.45772896232523,205.4876720306095,202.6928841210661,203.19195556640625,5514300,0.0,0.0,GE,GE Aerospace
199.62857396819643,204.34978547801788,198.60048803069634,203.73094177246094,4678300,0.0,0.0,GE,GE Aerospace
202.5531268114119,204.1601374533332,200.05776961777335,201.8045196533203,5413800,0.0,0.0,GE,GE Aerospace
203.50137626877364,204.8987702156014,201.41524606396771,204.2000732421875,3239400,0.0,0.0,GE,GE Aerospace
204.61929335648045,205.71725663252525,203.68103659885162,205.6773223876953,3113200,0.0,0.0,GE,GE Aerospace
206.0965416266832,207.45401657923742,204.12022295017627,204.89877319335938,3954400,0.0,0.0,GE,GE Aerospace
205.7571720655193,206.2762106261109,203.02225509944438,204.83888244628906,3787500,0.0,0.0,GE,GE Aerospace
204.6192920570998,208.7615789504653,204.0603344766454,208.4322052001953,4110900,0.0,0.0,GE,GE Aerospace
206.31612890182106,211.02736448307354,205.7571713295456,209.25067138671875,4595200,0.0,0.0,GE,GE Aerospace
210.72792186942158,210.9075955092914,205.88693799564095,207.97305297851562,3763300,0.0,0.0,GE,GE Aerospace
208.27249960616498,208.77157105241932,204.58934989593575,207.8832244873047,4268500,0.0,0.0,GE,GE Aerospace
209.48024839905418,211.7959472691742,208.93128198094752,209.6898651123047,4396000,0.0,0.0,GE,GE Aerospace
208.65178971547488,211.38670680474382,208.49209842309708,210.1090850830078,2699100,0.0,0.0,GE,GE Aerospace
209.34050768778914,209.8894893329058,206.76529715924818,208.35235595703125,2969100,0.0,0.0,GE,GE Aerospace
207.97305033967515,208.73163344279024,198.07147483326264,199.45889282226562,5419500,0.0,0.0,GE,GE Aerospace
202.25370661391935,202.87255035626748,197.06335119781036,198.3409881591797,4299100,0.0,0.0,GE,GE Aerospace
198.61046290158797,199.70842614465167,194.47815205202767,198.89993286132812,4121400,0.0,0.0,GE,GE Aerospace
201.38531104968263,204.22004853161027,199.61860903849302,201.235595703125,3157400,0.0,0.0,GE,GE Aerospace
204.04037631125667,205.08842943584173,200.72654969718536,201.05592346191406,3480200,0.0,0.0,GE,GE Aerospace
201.5749540427113,206.9349917307722,200.65666440950048,206.59561157226562,6117400,0.0,0.0,GE,GE Aerospace
206.7054083708926,208.0928263850577,200.4370722117415,201.58494567871094,5376400,0.0,0.0,GE,GE Aerospace
197.63228936872278,202.6629227603461,192.90108665541806,198.40086364746094,6164200,0.0,0.0,GE,GE Aerospace
198.5006683801979,204.09027456400662,198.32100997358376,202.12393188476562,6221200,0.0,0.0,GE,GE Aerospace
198.63043151201015,199.84816703418824,194.91733881003293,195.6859130859375,5621400,0.0,0.0,GE,GE Aerospace
194.7077410384983,195.3864708936935,187.33145045351287,193.49000549316406,7681300,0.0,0.0,GE,GE Aerospace
189.1999969482422,192.2100067138672,187.91000366210938,192.1199951171875,6195000,0.36,0.0,GE,GE Aerospace
189.92999267578125,193.67999267578125,188.32000732421875,191.72000122070312,5356700,0.0,0.0,GE,GE Aerospace
194.9199981689453,197.25,192.42999267578125,195.0,4735000,0.0,0.0,GE,GE Aerospace
194.5500030517578,195.6199951171875,191.6699981689453,192.4199981689453,3837200,0.0,0.0,GE,GE Aerospace
195.3699951171875,197.6999969482422,193.60000610351562,197.11000061035156,3263200,0.0,0.0,GE,GE Aerospace
197.0,203.60000610351562,196.3300018310547,202.02999877929688,3733000,0.0,0.0,GE,GE Aerospace
201.8000030517578,201.97999572753906,199.52000427246094,200.7899932861328,3983100,0.0,0.0,GE,GE Aerospace
201.32000732421875,206.82000732421875,201.32000732421875,205.57000732421875,3564000,0.0,0.0,GE,GE Aerospace
205.0,206.1699981689453,203.11000061035156,203.92999267578125,3970800,0.0,0.0,GE,GE Aerospace
202.60000610351562,204.30999755859375,200.82000732421875,204.1300048828125,7976300,0.0,0.0,GE,GE Aerospace
206.9199981689453,210.8800048828125,205.60000610351562,210.22999572753906,4043900,0.0,0.0,GE,GE Aerospace
210.77000427246094,212.75999450683594,210.25,212.1300048828125,4315200,0.0,0.0,GE,GE Aerospace
212.2899932861328,214.2100067138672,206.69000244140625,207.3699951171875,4791100,0.0,0.0,GE,GE Aerospace
206.36000061035156,207.69000244140625,202.8000030517578,205.8800048828125,3301900,0.0,0.0,GE,GE Aerospace
205.60000610351562,206.86000061035156,199.58999633789062,199.8800048828125,5178400,0.0,0.0,GE,GE Aerospace
197.52999877929688,201.57000732421875,194.4499969482422,200.14999389648438,6923100,0.0,0.0,GE,GE Aerospace
199.55999755859375,204.5,198.47000122070312,203.7899932861328,3854000,0.0,0.0,GE,GE Aerospace
199.47999572753906,202.19000244140625,198.42999267578125,199.77000427246094,6026500,0.0,0.0,GE,GE Aerospace
189.83999633789062,194.14999389648438,186.72000122070312,187.6300048828125,12750500,0.0,0.0,GE,GE Aerospace
179.67999267578125,183.16000366210938,165.4199981689453,166.80999755859375,18167100,0.0,0.0,GE,GE Aerospace
163.2100067138672,175.33999633789062,159.36000061035156,167.6999969482422,18545500,0.0,0.0,GE,GE Aerospace
176.0,178.35000610351562,166.36000061035156,169.3699951171875,11903400,0.0,0.0,GE,GE Aerospace
165.80999755859375,189.11000061035156,165.6999969482422,187.27000427246094,12548600,0.0,0.0,GE,GE Aerospace
181.89999389648438,185.41000366210938,175.9600067138672,181.50999450683594,8150900,0.0,0.0,GE,GE Aerospace
179.00999450683594,184.25,175.0500030517578,181.6699981689453,6491100,0.0,0.0,GE,GE Aerospace
185.35000610351562,187.61000061035156,183.8300018310547,186.0,5319100,0.0,0.0,GE,GE Aerospace
183.8800048828125,188.44000244140625,182.2899932861328,185.6699981689453,4999300,0.0,0.0,GE,GE Aerospace
184.07000732421875,185.8800048828125,181.27999877929688,182.4499969482422,5128000,0.0,0.0,GE,GE Aerospace
183.38999938964844,184.24000549316406,181.58999633789062,181.7899932861328,4928200,0.0,0.0,GE,GE Aerospace
179.2899932861328,180.7899932861328,176.02000427246094,178.35000610351562,8501600,0.0,0.0,GE,GE Aerospace
186.5,190.0,182.10000610351562,189.17999267578125,13041000,0.0,0.0,GE,GE Aerospace
195.94000244140625,197.02999877929688,192.57000732421875,193.67999267578125,7235700,0.0,0.0,GE,GE Aerospace
194.3300018310547,197.6999969482422,194.0500030517578,197.41000366210938,5906300,0.0,0.0,GE,GE Aerospace
198.6999969482422,199.99000549316406,197.25999450683594,198.42999267578125,4390600,0.0,0.0,GE,GE Aerospace
199.5,201.47999572753906,198.60000610351562,200.86000061035156,3416900,0.0,0.0,GE,GE Aerospace
200.49000549316406,202.42999267578125,199.64999389648438,200.5,3444200,0.0,0.0,GE,GE Aerospace
198.60000610351562,202.02999877929688,196.86000061035156,201.5399932861328,4436300,0.0,0.0,GE,GE Aerospace
202.25,205.24000549316406,200.86000061035156,203.61000061035156,4687600,0.0,0.0,GE,GE Aerospace
206.32000732421875,208.72000122070312,205.55999755859375,207.6999969482422,3831700,0.0,0.0,GE,GE Aerospace
206.30999755859375,210.52000427246094,205.64999389648438,208.94000244140625,4466500,0.0,0.0,GE,GE Aerospace
206.02000427246094,209.8300018310547,205.9199981689453,208.60000610351562,3169600,0.0,0.0,GE,GE Aerospace
208.89999389648438,210.6300048828125,208.22000122070312,209.9199981689453,3968300,0.0,0.0,GE,GE Aerospace
211.0,216.8000030517578,210.50999450683594,214.49000549316406,5870300,0.0,0.0,GE,GE Aerospace
215.2100067138672,216.1199951171875,212.72999572753906,214.9600067138672,3778200,0.0,0.0,GE,GE Aerospace
219.33999633789062,219.97999572753906,211.14999389648438,218.9499969482422,5468000,0.0,0.0,GE,GE Aerospace
220.0,223.5500030517578,219.3000030517578,221.5800018310547,7188700,0.0,0.0,GE,GE Aerospace
222.94000244140625,223.35000610351562,220.4499969482422,223.24000549316406,4764700,0.0,0.0,GE,GE Aerospace
223.4499969482422,230.08999633789062,223.4499969482422,229.3800048828125,7207700,0.0,0.0,GE,GE Aerospace
229.07000732421875,232.32000732421875,227.58999633789062,231.77999877929688,4651700,0.0,0.0,GE,GE Aerospace
229.5,235.8699951171875,228.9199981689453,235.2899932861328,4734400,0.0,0.0,GE,GE Aerospace
234.16000366210938,236.0800018310547,233.8000030517578,235.25999450683594,4311000,0.0,0.0,GE,GE Aerospace
234.86000061035156,237.3000030517578,232.66000366210938,233.5399932861328,4631000,0.0,0.0,GE,GE Aerospace
231.19000244140625,232.4499969482422,229.4199981689453,230.27000427246094,6909400,0.0,0.0,GE,GE Aerospace
228.83999633789062,233.69000244140625,228.00999450683594,232.7899932861328,4234200,0.0,0.0,GE,GE Aerospace
235.4199981689453,242.27999877929688,235.10000610351562,241.77999877929688,7162400,0.0,0.0,GE,GE Aerospace
241.77999877929688,246.0,241.60000610351562,243.6699981689453,9570500,0.0,0.0,GE,GE Aerospace
244.52999877929688,244.94000244140625,241.49000549316406,244.16000366210938,5243700,0.0,0.0,GE,GE Aerospace
243.38999938964844,246.86000061035156,242.3000030517578,245.91000366210938,9143000,0.0,0.0,GE,GE Aerospace
245.85000610351562,248.10000610351562,244.50999450683594,247.47999572753906,5450800,0.0,0.0,GE,GE Aerospace
247.5,250.5,244.17999267578125,248.8699951171875,6456200,0.0,0.0,GE,GE Aerospace
249.97999572753906,253.05999755859375,249.72000122070312,250.8800048828125,5811500,0.0,0.0,GE,GE Aerospace
252.47999572753906,253.00999450683594,250.11000061035156,251.9199981689453,4188200,0.0,0.0,GE,GE Aerospace
253.0,257.4700012207031,252.07000732421875,255.6300048828125,5796700,0.0,0.0,GE,GE Aerospace
254.02000427246094,255.32000732421875,251.13999938964844,251.41000366210938,5771600,0.0,0.0,GE,GE Aerospace
250.77999877929688,251.25,239.75,242.0,11230900,0.0,0.0,GE,GE Aerospace
242.63999938964844,246.9600067138672,238.50999450683594,245.52000427246094,6940800,0.0,0.0,GE,GE Aerospace
240.0,243.42999267578125,238.67999267578125,239.99000549316406,8946600,0.0,0.0,GE,GE Aerospace
235.0,238.0,233.6999969482422,236.60000610351562,7420300,0.0,0.0,GE,GE Aerospace
237.60000610351562,239.94000244140625,236.07000732421875,236.5399932861328,4505600,0.0,0.0,GE,GE Aerospace
236.72999572753906,238.97000122070312,234.8800048828125,235.75,5720500,0.0,0.0,GE,GE Aerospace
235.9600067138672,239.52000427246094,232.24000549316406,235.88999938964844,7761100,0.0,0.0,GE,GE Aerospace
239.72000122070312,240.8000030517578,236.50999450683594,239.3699951171875,9142100,0.0,0.0,GE,GE Aerospace
239.24000549316406,248.4600067138672,238.6199951171875,247.80999755859375,8049200,0.0,0.0,GE,GE Aerospace
170.4543265491617,172.2660059992586,168.38667096174692,171.0746307373047,2393000,0.0,0.0,BX,Blackstone
172.30537866448168,173.42782453025686,170.7694016927722,173.2013702392578,1600600,0.0,0.0,BX,Blackstone
175.24935671578385,175.80073156199526,171.85246699566386,172.09861755371094,2203100,0.0,0.0,BX,Blackstone
172.30538408886042,173.30968253422418,165.87593295876593,168.7017364501953,2729100,0.0,0.0,BX,Blackstone
168.26850856661252,171.51769880427221,167.3823726035404,171.29124450683594,2237200,0.0,0.0,BX,Blackstone
169.02665510719092,169.02665510719092,162.22305041072352,162.31167602539062,5077900,0.0,0.0,BX,Blackstone
159.65322886378868,163.44395306180476,158.25509564648178,163.21749877929688,3274800,0.0,0.0,BX,Blackstone
164.30055753892375,168.12081872519724,163.60149841906647,166.7128448486328,2686900,0.0,0.0,BX,Blackstone
174.0087358777047,174.7373468861413,171.6850741745098,172.44322204589844,3437900,0.0,0.0,BX,Blackstone
172.68937864298354,174.69796051335285,171.88201265424982,173.9989013671875,3061700,0.0,0.0,BX,Blackstone
175.32811162124435,177.32685277881347,174.94410236082652,177.1791534423828,3442200,0.0,0.0,BX,Blackstone
179.04991136503168,180.05419476542536,178.00622044048941,178.72499084472656,3220900,0.0,0.0,BX,Blackstone
178.87268107489513,180.61543118729773,176.6573261099865,179.95574951171875,3042600,0.0,0.0,BX,Blackstone
179.71944035291028,182.78155382974984,179.66036662407052,182.6634063720703,2146800,0.0,0.0,BX,Blackstone
182.0430887987643,185.05596893896657,182.0430887987643,183.86460876464844,2326000,0.0,0.0,BX,Blackstone
179.00066475398847,180.10341429817143,176.5391595044117,179.70957946777344,4110700,0.0,0.0,BX,Blackstone
179.03021627357637,183.63814726662756,177.70099732043786,182.73231506347656,2514200,0.0,0.0,BX,Blackstone
182.15140483250397,184.8689014635859,181.65910373836206,182.5255584716797,3086200,0.0,0.0,BX,Blackstone
185.1052073686442,185.94212522000524,173.39828820569778,175.04257202148438,5636400,0.0,0.0,BX,Blackstone
177.98653629773142,178.70529166635436,173.88074710197643,174.3828887939453,3010300,0.0,0.0,BX,Blackstone
169.7749346844348,172.77797412591497,167.62850929520903,170.8678436279297,2941700,0.0,0.0,BX,Blackstone
171.11399887474425,172.96505570097042,166.75221861682854,168.1995849609375,3848900,0.0,0.0,BX,Blackstone
