Date,Close,Rolling ATH,ATH,Drawdown Percentage
1957-06-07,47.849998474121094,47.849998474121094,True,0.0
1957-06-10,47.900001525878906,47.900001525878906,True,0.0
1957-06-11,47.939998626708984,47.939998626708984,True,0.0
1957-06-12,48.04999923706055,48.04999923706055,True,0.0
1957-06-13,48.13999938964844,48.13999938964844,True,0.0
1957-06-14,48.150001525878906,48.150001525878906,True,0.0
1957-06-17,48.2400016784668,48.2400016784668,True,0.0
1957-06-18,48.040000915527344,48.2400016784668,False,-0.42
1957-06-19,47.720001220703125,48.2400016784668,False,-1.09
1957-06-20,47.43000030517578,48.2400016784668,False,-1.71
1957-06-21,47.150001525878906,48.2400016784668,False,-2.31
1957-06-24,46.779998779296875,48.2400016784668,False,-3.12
1957-06-25,47.150001525878906,48.2400016784668,False,-2.31
1957-06-26,47.09000015258789,48.2400016784668,False,-2.44
1957-06-27,47.2599983215332,48.2400016784668,False,-2.07
1957-06-28,47.369998931884766,48.2400016784668,False,-1.84
1957-07-01,47.43000030517578,48.2400016784668,False,-1.71
1957-07-02,47.900001525878906,48.2400016784668,False,-0.71
1957-07-03,48.459999084472656,48.459999084472656,True,0.0
1957-07-05,48.689998626708984,48.689998626708984,True,0.0
1957-07-08,48.900001525878906,48.900001525878906,True,0.0
1957-07-09,48.900001525878906,48.900001525878906,True,0.0
1957-07-10,49.0,49.0,True,0.0
1957-07-11,48.86000061035156,49.0,False,-0.29
1957-07-12,49.08000183105469,49.08000183105469,True,0.0
1957-07-15,49.130001068115234,49.130001068115234,True,0.0
1957-07-16,48.880001068115234,49.130001068115234,False,-0.51
1957-07-17,48.58000183105469,49.130001068115234,False,-1.13
1957-07-18,48.529998779296875,49.130001068115234,False,-1.24
1957-07-19,48.58000183105469,49.130001068115234,False,-1.13
1957-07-22,48.470001220703125,49.130001068115234,False,-1.36
1957-07-23,48.560001373291016,49.130001068115234,False,-1.17
1957-07-24,48.61000061035156,49.130001068115234,False,-1.07
1957-07-25,48.61000061035156,49.130001068115234,False,-1.07
1957-07-26,48.45000076293945,49.130001068115234,False,-1.4
1957-07-29,47.91999816894531,49.130001068115234,False,-2.53
1957-07-30,47.91999816894531,49.130001068115234,False,-2.53
1957-07-31,47.90999984741211,49.130001068115234,False,-2.55
1957-08-01,47.790000915527344,49.130001068115234,False,-2.8
1957-08-02,47.68000030517578,49.130001068115234,False,-3.04
1957-08-05,47.2599983215332,49.130001068115234,False,-3.96
1957-08-06,46.66999816894531,49.130001068115234,False,-5.27
1957-08-07,47.029998779296875,49.130001068115234,False,-4.47
1957-08-08,46.900001525878906,49.130001068115234,False,-4.75
1957-08-09,46.91999816894531,49.130001068115234,False,-4.71
1957-08-12,46.33000183105469,49.130001068115234,False,-6.04
1957-08-13,46.29999923706055,49.130001068115234,False,-6.11
1957-08-14,45.72999954223633,49.130001068115234,False,-7.43
1957-08-15,45.75,49.130001068115234,False,-7.39
1957-08-16,45.83000183105469,49.130001068115234,False,-7.2
1957-08-19,44.90999984741211,49.130001068115234,False,-9.4
1957-08-20,45.290000915527344,49.130001068115234,False,-8.48
1957-08-21,45.4900016784668,49.130001068115234,False,-8.0
1957-08-22,45.15999984741211,49.130001068115234,False,-8.79
1957-08-23,44.5099983215332,49.130001068115234,False,-10.38
1957-08-26,43.88999938964844,49.130001068115234,False,-11.94
1957-08-27,44.61000061035156,49.130001068115234,False,-10.13
1957-08-28,44.63999938964844,49.130001068115234,False,-10.06
1957-08-29,44.459999084472656,49.130001068115234,False,-10.5
1957-08-30,45.220001220703125,49.130001068115234,False,-8.65
1957-09-03,45.439998626708984,49.130001068115234,False,-8.12
1957-09-04,45.04999923706055,49.130001068115234,False,-9.06
1957-09-05,44.81999969482422,49.130001068115234,False,-9.62
1957-09-06,44.68000030517578,49.130001068115234,False,-9.96
1957-09-09,44.279998779296875,49.130001068115234,False,-10.95
1957-09-10,43.869998931884766,49.130001068115234,False,-11.99
1957-09-11,44.2599983215332,49.130001068115234,False,-11.0
1957-09-12,44.81999969482422,49.130001068115234,False,-9.62
1957-09-13,44.79999923706055,49.130001068115234,False,-9.67
1957-09-16,44.58000183105469,49.130001068115234,False,-10.21
1957-09-17,44.63999938964844,49.130001068115234,False,-10.06
1957-09-18,44.689998626708984,49.130001068115234,False,-9.94
1957-09-19,44.400001525878906,49.130001068115234,False,-10.65
1957-09-20,43.689998626708984,49.130001068115234,False,-12.45
1957-09-23,42.689998626708984,49.130001068115234,False,-15.09
1957-09-24,42.97999954223633,49.130001068115234,False,-14.31
1957-09-25,42.97999954223633,49.130001068115234,False,-14.31
1957-09-26,42.56999969482422,49.130001068115234,False,-15.41
1957-09-27,42.54999923706055,49.130001068115234,False,-15.46
1957-09-30,42.41999816894531,49.130001068115234,False,-15.82
1957-10-01,42.7599983215332,49.130001068115234,False,-14.9
1957-10-02,43.099998474121094,49.130001068115234,False,-13.99
1957-10-03,43.13999938964844,49.130001068115234,False,-13.89
1957-10-04,42.790000915527344,49.130001068115234,False,-14.82
1957-10-07,42.220001220703125,49.130001068115234,False,-16.37
1957-10-08,41.95000076293945,49.130001068115234,False,-17.12
1957-10-09,41.9900016784668,49.130001068115234,False,-17.0
1957-10-10,40.959999084472656,49.130001068115234,False,-19.95
1957-10-11,40.939998626708984,49.130001068115234,False,-20.0
1957-10-14,41.2400016784668,49.130001068115234,False,-19.13
1957-10-15,41.66999816894531,49.130001068115234,False,-17.9
1957-10-16,41.33000183105469,49.130001068115234,False,-18.87
1957-10-17,40.650001525878906,49.130001068115234,False,-20.86
1957-10-18,40.33000183105469,49.130001068115234,False,-21.82
1957-10-21,39.150001525878906,49.130001068115234,False,-25.49
1957-10-22,38.97999954223633,49.130001068115234,False,-26.04
1957-10-23,40.72999954223633,49.130001068115234,False,-20.62
1957-10-24,40.709999084472656,49.130001068115234,False,-20.68
1957-10-25,40.59000015258789,49.130001068115234,False,-21.04
1957-10-28,40.41999816894531,49.130001068115234,False,-21.55
1957-10-29,40.689998626708984,49.130001068115234,False,-20.74
1957-10-30,41.02000045776367,49.130001068115234,False,-19.77
1957-10-31,41.060001373291016,49.130001068115234,False,-19.65
1957-11-01,40.439998626708984,49.130001068115234,False,-21.49
1957-11-04,40.369998931884766,49.130001068115234,False,-21.7
1957-11-06,40.43000030517578,49.130001068115234,False,-21.52
1957-11-07,40.66999816894531,49.130001068115234,False,-20.8
1957-11-08,40.189998626708984,49.130001068115234,False,-22.24
1957-11-11,40.18000030517578,49.130001068115234,False,-22.27
1957-11-12,39.599998474121094,49.130001068115234,False,-24.07
1957-11-13,39.54999923706055,49.130001068115234,False,-24.22
1957-11-14,39.439998626708984,49.130001068115234,False,-24.57
1957-11-15,40.369998931884766,49.130001068115234,False,-21.7
1957-11-18,40.040000915527344,49.130001068115234,False,-22.7
1957-11-19,39.810001373291016,49.130001068115234,False,-23.41
1957-11-20,39.91999816894531,49.130001068115234,False,-23.07
1957-11-21,40.47999954223633,49.130001068115234,False,-21.37
1957-11-22,40.869998931884766,49.130001068115234,False,-20.21
1957-11-25,41.18000030517578,49.130001068115234,False,-19.31
1957-11-26,40.09000015258789,49.130001068115234,False,-22.55
1957-11-27,41.25,49.130001068115234,False,-19.1
1957-11-29,41.720001220703125,49.130001068115234,False,-17.76
1957-12-02,41.36000061035156,49.130001068115234,False,-18.79
1957-12-03,41.369998931884766,49.130001068115234,False,-18.76
1957-12-04,41.540000915527344,49.130001068115234,False,-18.27
1957-12-05,41.52000045776367,49.130001068115234,False,-18.33
1957-12-06,41.310001373291016,49.130001068115234,False,-18.93
1957-12-09,40.91999816894531,49.130001068115234,False,-20.06
1957-12-10,40.560001373291016,49.130001068115234,False,-21.13
1957-12-11,40.5099983215332,49.130001068115234,False,-21.28
1957-12-12,40.54999923706055,49.130001068115234,False,-21.16
1957-12-13,40.72999954223633,49.130001068115234,False,-20.62
1957-12-16,40.119998931884766,49.130001068115234,False,-22.46
1957-12-17,39.41999816894531,49.130001068115234,False,-24.63
1957-12-18,39.380001068115234,49.130001068115234,False,-24.76
1957-12-19,39.79999923706055,49.130001068115234,False,-23.44
1957-12-20,39.47999954223633,49.130001068115234,False,-24.44
1957-12-23,39.47999954223633,49.130001068115234,False,-24.44
1957-12-24,39.52000045776367,49.130001068115234,False,-24.32
1957-12-26,39.91999816894531,49.130001068115234,False,-23.07
1957-12-27,39.779998779296875,49.130001068115234,False,-23.5
1957-12-30,39.58000183105469,49.130001068115234,False,-24.13
1957-12-31,39.9900016784668,49.130001068115234,False,-22.86
1958-01-02,40.33000183105469,49.130001068115234,False,-21.82
1958-01-03,40.869998931884766,49.130001068115234,False,-20.21
1958-01-06,40.68000030517578,49.130001068115234,False,-20.77
1958-01-07,41.0,49.130001068115234,False,-19.83
1958-01-08,40.9900016784668,49.130001068115234,False,-19.86
1958-01-09,40.75,49.130001068115234,False,-20.56
1958-01-10,40.369998931884766,49.130001068115234,False,-21.7
1958-01-13,40.4900016784668,49.130001068115234,False,-21.34
1958-01-14,40.66999816894531,49.130001068115234,False,-20.8
1958-01-15,40.9900016784668,49.130001068115234,False,-19.86
1958-01-16,41.060001373291016,49.130001068115234,False,-19.65
1958-01-17,41.099998474121094,49.130001068115234,False,-19.54
1958-01-20,41.349998474121094,49.130001068115234,False,-18.82
1958-01-21,41.29999923706055,49.130001068115234,False,-18.96
1958-01-22,41.20000076293945,49.130001068115234,False,-19.25
1958-01-23,41.36000061035156,49.130001068115234,False,-18.79
1958-01-24,41.709999084472656,49.130001068115234,False,-17.79
1958-01-27,41.59000015258789,49.130001068115234,False,-18.13
1958-01-28,41.630001068115234,49.130001068115234,False,-18.02
1958-01-29,41.880001068115234,49.130001068115234,False,-17.31
1958-01-30,41.68000030517578,49.130001068115234,False,-17.87
1958-01-31,41.70000076293945,49.130001068115234,False,-17.82
1958-02-03,42.040000915527344,49.130001068115234,False,-16.86
1958-02-04,42.459999084472656,49.130001068115234,False,-15.71
1958-02-05,42.189998626708984,49.130001068115234,False,-16.45
1958-02-06,42.099998474121094,49.130001068115234,False,-16.7
1958-02-07,41.72999954223633,49.130001068115234,False,-17.73
1958-02-10,41.47999954223633,49.130001068115234,False,-18.44
1958-02-11,41.11000061035156,49.130001068115234,False,-19.51
1958-02-12,40.93000030517578,49.130001068115234,False,-20.03
1958-02-13,40.939998626708984,49.130001068115234,False,-20.0
1958-02-14,41.33000183105469,49.130001068115234,False,-18.87
1958-02-17,41.11000061035156,49.130001068115234,False,-19.51
1958-02-18,41.16999816894531,49.130001068115234,False,-19.33
1958-02-19,41.150001525878906,49.130001068115234,False,-19.39
1958-02-20,40.90999984741211,49.130001068115234,False,-20.09
1958-02-21,40.880001068115234,49.130001068115234,False,-20.18
1958-02-24,40.650001525878906,49.130001068115234,False,-20.86
1958-02-25,40.61000061035156,49.130001068115234,False,-20.98
1958-02-26,40.91999816894531,49.130001068115234,False,-20.06
1958-02-27,40.68000030517578,49.130001068115234,False,-20.77
1958-02-28,40.84000015258789,49.130001068115234,False,-20.3
1958-03-03,41.130001068115234,49.130001068115234,False,-19.45
1958-03-04,41.349998474121094,49.130001068115234,False,-18.82
1958-03-05,41.470001220703125,49.130001068115234,False,-18.47
1958-03-06,42.0,49.130001068115234,False,-16.98
1958-03-07,42.06999969482422,49.130001068115234,False,-16.78
1958-03-10,42.209999084472656,49.130001068115234,False,-16.39
1958-03-11,42.5099983215332,49.130001068115234,False,-15.57
1958-03-12,42.40999984741211,49.130001068115234,False,-15.85
1958-03-13,42.459999084472656,49.130001068115234,False,-15.71
1958-03-14,42.33000183105469,49.130001068115234,False,-16.06
1958-03-17,42.040000915527344,49.130001068115234,False,-16.86
1958-03-18,41.88999938964844,49.130001068115234,False,-17.28
1958-03-19,42.09000015258789,49.130001068115234,False,-16.73
1958-03-20,42.11000061035156,49.130001068115234,False,-16.67
1958-03-21,42.41999816894531,49.130001068115234,False,-15.82
1958-03-24,42.58000183105469,49.130001068115234,False,-15.38
1958-03-25,42.439998626708984,49.130001068115234,False,-15.76
1958-03-26,42.29999923706055,49.130001068115234,False,-16.15
1958-03-27,42.16999816894531,49.130001068115234,False,-16.5
1958-03-28,42.20000076293945,49.130001068115234,False,-16.42
1958-03-31,42.099998474121094,49.130001068115234,False,-16.7
1958-04-01,41.93000030517578,49.130001068115234,False,-17.17
1958-04-02,41.599998474121094,49.130001068115234,False,-18.1
1958-04-03,41.47999954223633,49.130001068115234,False,-18.44
1958-04-07,41.33000183105469,49.130001068115234,False,-18.87
1958-04-08,41.43000030517578,49.130001068115234,False,-18.59
1958-04-09,41.650001525878906,49.130001068115234,False,-17.96
1958-04-10,41.70000076293945,49.130001068115234,False,-17.82
1958-04-11,41.7400016784668,49.130001068115234,False,-17.7
1958-04-14,42.0,49.130001068115234,False,-16.98
1958-04-15,42.43000030517578,49.130001068115234,False,-15.79
1958-04-16,42.099998474121094,49.130001068115234,False,-16.7
1958-04-17,42.25,49.130001068115234,False,-16.28
1958-04-18,42.709999084472656,49.130001068115234,False,-15.03
1958-04-21,42.93000030517578,49.130001068115234,False,-14.44
1958-04-22,42.79999923706055,49.130001068115234,False,-14.79
1958-04-23,42.79999923706055,49.130001068115234,False,-14.79
1958-04-24,43.13999938964844,49.130001068115234,False,-13.89
1958-04-25,43.36000061035156,49.130001068115234,False,-13.31
1958-04-28,43.220001220703125,49.130001068115234,False,-13.67
1958-04-29,43.0,49.130001068115234,False,-14.26
1958-04-30,43.439998626708984,49.130001068115234,False,-13.1
1958-05-01,43.540000915527344,49.130001068115234,False,-12.84
1958-05-02,43.689998626708984,49.130001068115234,False,-12.45
1958-05-05,43.790000915527344,49.130001068115234,False,-12.19
1958-05-06,44.0099983215332,49.130001068115234,False,-11.63
1958-05-07,43.93000030517578,49.130001068115234,False,-11.84
1958-05-08,43.9900016784668,49.130001068115234,False,-11.68
1958-05-09,44.09000015258789,49.130001068115234,False,-11.43
1958-05-12,43.75,49.130001068115234,False,-12.3
1958-05-13,43.619998931884766,49.130001068115234,False,-12.63
1958-05-14,43.119998931884766,49.130001068115234,False,-13.94
1958-05-15,43.34000015258789,49.130001068115234,False,-13.36
1958-05-16,43.36000061035156,49.130001068115234,False,-13.31
1958-05-19,43.2400016784668,49.130001068115234,False,-13.62
1958-05-20,43.61000061035156,49.130001068115234,False,-12.66
1958-05-21,43.54999923706055,49.130001068115234,False,-12.81
1958-05-22,43.779998779296875,49.130001068115234,False,-12.22
1958-05-23,43.869998931884766,49.130001068115234,False,-11.99
1958-05-26,43.849998474121094,49.130001068115234,False,-12.04
1958-05-27,43.790000915527344,49.130001068115234,False,-12.19
1958-05-28,43.849998474121094,49.130001068115234,False,-12.04
1958-05-29,44.09000015258789,49.130001068115234,False,-11.43
1958-06-02,44.310001373291016,49.130001068115234,False,-10.88
1958-06-03,44.459999084472656,49.130001068115234,False,-10.5
1958-06-04,44.5,49.130001068115234,False,-10.4
1958-06-05,44.54999923706055,49.130001068115234,False,-10.28
1958-06-06,44.63999938964844,49.130001068115234,False,-10.06
1958-06-09,44.56999969482422,49.130001068115234,False,-10.23
1958-06-10,44.47999954223633,49.130001068115234,False,-10.45
1958-06-11,44.4900016784668,49.130001068115234,False,-10.43
1958-06-12,44.75,49.130001068115234,False,-9.79
1958-06-13,45.02000045776367,49.130001068115234,False,-9.13
1958-06-16,45.18000030517578,49.130001068115234,False,-8.74
1958-06-17,44.939998626708984,49.130001068115234,False,-9.32
1958-06-18,45.34000015258789,49.130001068115234,False,-8.36
1958-06-19,44.61000061035156,49.130001068115234,False,-10.13
1958-06-20,44.849998474121094,49.130001068115234,False,-9.54
1958-06-23,44.689998626708984,49.130001068115234,False,-9.94
1958-06-24,44.52000045776367,49.130001068115234,False,-10.35
1958-06-25,44.630001068115234,49.130001068115234,False,-10.08
1958-06-26,44.84000015258789,49.130001068115234,False,-9.57
1958-06-27,44.900001525878906,49.130001068115234,False,-9.42
1958-06-30,45.2400016784668,49.130001068115234,False,-8.6
1958-07-01,45.279998779296875,49.130001068115234,False,-8.5
1958-07-02,45.31999969482422,49.130001068115234,False,-8.41
1958-07-03,45.470001220703125,49.130001068115234,False,-8.05
1958-07-07,45.619998931884766,49.130001068115234,False,-7.69
1958-07-08,45.400001525878906,49.130001068115234,False,-8.22
1958-07-09,45.25,49.130001068115234,False,-8.57
1958-07-10,45.41999816894531,49.130001068115234,False,-8.17
1958-07-11,45.720001220703125,49.130001068115234,False,-7.46
1958-07-14,45.13999938964844,49.130001068115234,False,-8.84
1958-07-15,45.11000061035156,49.130001068115234,False,-8.91
1958-07-16,45.25,49.130001068115234,False,-8.57
1958-07-17,45.54999923706055,49.130001068115234,False,-7.86
1958-07-18,45.77000045776367,49.130001068115234,False,-7.34
1958-07-21,46.33000183105469,49.130001068115234,False,-6.04
1958-07-22,46.40999984741211,49.130001068115234,False,-5.86
1958-07-23,46.400001525878906,49.130001068115234,False,-5.88
1958-07-24,46.650001525878906,49.130001068115234,False,-5.32
1958-07-25,46.970001220703125,49.130001068115234,False,-4.6
1958-07-28,47.150001525878906,49.130001068115234,False,-4.2
1958-07-29,46.959999084472656,49.130001068115234,False,-4.62
1958-07-30,47.09000015258789,49.130001068115234,False,-4.33
1958-07-31,47.189998626708984,49.130001068115234,False,-4.11
1958-08-01,47.4900016784668,49.130001068115234,False,-3.45
1958-08-04,47.939998626708984,49.130001068115234,False,-2.48
1958-08-05,47.75,49.130001068115234,False,-2.89
1958-08-06,47.459999084472656,49.130001068115234,False,-3.52
1958-08-07,47.77000045776367,49.130001068115234,False,-2.85
1958-08-08,48.04999923706055,49.130001068115234,False,-2.25
1958-08-11,48.15999984741211,49.130001068115234,False,-2.01
1958-08-12,47.72999954223633,49.130001068115234,False,-2.93
1958-08-13,47.810001373291016,49.130001068115234,False,-2.76
1958-08-14,47.90999984741211,49.130001068115234,False,-2.55
1958-08-15,47.5,49.130001068115234,False,-3.43
1958-08-18,47.220001220703125,49.130001068115234,False,-4.04
1958-08-19,47.29999923706055,49.130001068115234,False,-3.87
1958-08-20,47.31999969482422,49.130001068115234,False,-3.83
1958-08-21,47.630001068115234,49.130001068115234,False,-3.15
1958-08-22,47.72999954223633,49.130001068115234,False,-2.93
1958-08-25,47.7400016784668,49.130001068115234,False,-2.91
1958-08-26,47.900001525878906,49.130001068115234,False,-2.57
1958-08-27,47.90999984741211,49.130001068115234,False,-2.55
1958-08-28,47.65999984741211,49.130001068115234,False,-3.08
1958-08-29,47.75,49.130001068115234,False,-2.89
1958-09-02,48.0,49.130001068115234,False,-2.35
1958-09-03,48.18000030517578,49.130001068115234,False,-1.97
1958-09-04,48.099998474121094,49.130001068115234,False,-2.14
1958-09-05,47.970001220703125,49.130001068115234,False,-2.42
1958-09-08,48.130001068115234,49.130001068115234,False,-2.08
1958-09-09,48.459999084472656,49.130001068115234,False,-1.38
1958-09-10,48.310001373291016,49.130001068115234,False,-1.7
1958-09-11,48.63999938964844,49.130001068115234,False,-1.01
1958-09-12,48.529998779296875,49.130001068115234,False,-1.24
1958-09-15,48.959999084472656,49.130001068115234,False,-0.35
1958-09-16,49.349998474121094,49.349998474121094,True,0.0
1958-09-17,49.349998474121094,49.349998474121094,True,0.0
1958-09-18,49.380001068115234,49.380001068115234,True,0.0
1958-09-19,49.400001525878906,49.400001525878906,True,0.0
1958-09-22,49.20000076293945,49.400001525878906,False,-0.41
1958-09-23,49.560001373291016,49.560001373291016,True,0.0
1958-09-24,49.779998779296875,49.779998779296875,True,0.0
1958-09-25,49.56999969482422,49.779998779296875,False,-0.42
1958-09-26,49.65999984741211,49.779998779296875,False,-0.24
1958-09-29,49.869998931884766,49.869998931884766,True,0.0
1958-09-30,50.060001373291016,50.060001373291016,True,0.0
1958-10-01,49.97999954223633,50.060001373291016,False,-0.16
1958-10-02,50.16999816894531,50.16999816894531,True,0.0
1958-10-03,50.369998931884766,50.369998931884766,True,0.0
1958-10-06,51.06999969482422,51.06999969482422,True,0.0
1958-10-07,51.06999969482422,51.06999969482422,True,0.0
1958-10-08,51.060001373291016,51.06999969482422,False,-0.02
1958-10-09,51.04999923706055,51.06999969482422,False,-0.04
1958-10-10,51.38999938964844,51.38999938964844,True,0.0
1958-10-13,51.619998931884766,51.619998931884766,True,0.0
1958-10-14,51.2599983215332,51.619998931884766,False,-0.7
1958-10-15,50.58000183105469,51.619998931884766,False,-2.06
1958-10-16,50.939998626708984,51.619998931884766,False,-1.33
1958-10-17,51.459999084472656,51.619998931884766,False,-0.31
1958-10-20,51.27000045776367,51.619998931884766,False,-0.68
1958-10-21,51.27000045776367,51.619998931884766,False,-0.68
1958-10-22,51.06999969482422,51.619998931884766,False,-1.08
1958-10-23,50.970001220703125,51.619998931884766,False,-1.28
1958-10-24,50.810001373291016,51.619998931884766,False,-1.59
1958-10-27,50.41999816894531,51.619998931884766,False,-2.38
1958-10-28,50.58000183105469,51.619998931884766,False,-2.06
1958-10-29,51.06999969482422,51.619998931884766,False,-1.08
1958-10-30,51.27000045776367,51.619998931884766,False,-0.68
1958-10-31,51.33000183105469,51.619998931884766,False,-0.56
1958-11-03,51.560001373291016,51.619998931884766,False,-0.12
1958-11-05,52.029998779296875,52.029998779296875,True,0.0
1958-11-06,52.45000076293945,52.45000076293945,True,0.0
1958-11-07,52.2599983215332,52.45000076293945,False,-0.36
1958-11-10,52.56999969482422,52.56999969482422,True,0.0
1958-11-11,52.97999954223633,52.97999954223633,True,0.0
1958-11-12,53.04999923706055,53.04999923706055,True,0.0
1958-11-13,52.83000183105469,53.04999923706055,False,-0.42
1958-11-14,53.09000015258789,53.09000015258789,True,0.0
1958-11-17,53.2400016784668,53.2400016784668,True,0.0
1958-11-18,53.130001068115234,53.2400016784668,False,-0.21
1958-11-19,53.20000076293945,53.2400016784668,False,-0.08
1958-11-20,53.209999084472656,53.2400016784668,False,-0.06
1958-11-21,52.70000076293945,53.2400016784668,False,-1.02
1958-11-24,52.029998779296875,53.2400016784668,False,-2.33
1958-11-25,51.02000045776367,53.2400016784668,False,-4.35
1958-11-26,51.900001525878906,53.2400016784668,False,-2.58
1958-11-28,52.47999954223633,53.2400016784668,False,-1.45
1958-12-01,52.689998626708984,53.2400016784668,False,-1.04
1958-12-02,52.459999084472656,53.2400016784668,False,-1.49
1958-12-03,52.529998779296875,53.2400016784668,False,-1.35
1958-12-04,52.54999923706055,53.2400016784668,False,-1.31
1958-12-05,52.459999084472656,53.2400016784668,False,-1.49
1958-12-08,52.459999084472656,53.2400016784668,False,-1.49
1958-12-09,52.81999969482422,53.2400016784668,False,-0.8
1958-12-10,53.459999084472656,53.459999084472656,True,0.0
1958-12-11,53.349998474121094,53.459999084472656,False,-0.21
1958-12-12,53.220001220703125,53.459999084472656,False,-0.45
1958-12-15,53.369998931884766,53.459999084472656,False,-0.17
1958-12-16,53.56999969482422,53.56999969482422,True,0.0
1958-12-17,53.91999816894531,53.91999816894531,True,0.0
1958-12-18,54.150001525878906,54.150001525878906,True,0.0
1958-12-19,54.06999969482422,54.150001525878906,False,-0.15
1958-12-22,53.709999084472656,54.150001525878906,False,-0.82
1958-12-23,53.41999816894531,54.150001525878906,False,-1.37
1958-12-24,54.11000061035156,54.150001525878906,False,-0.07
1958-12-29,54.7400016784668,54.7400016784668,True,0.0
1958-12-30,54.93000030517578,54.93000030517578,True,0.0
1958-12-31,55.209999084472656,55.209999084472656,True,0.0
1959-01-02,55.439998626708984,55.439998626708984,True,0.0
1959-01-05,55.65999984741211,55.65999984741211,True,0.0
1959-01-06,55.59000015258789,55.65999984741211,False,-0.13
1959-01-07,54.88999938964844,55.65999984741211,False,-1.4
1959-01-08,55.400001525878906,55.65999984741211,False,-0.47
1959-01-09,55.77000045776367,55.77000045776367,True,0.0
1959-01-12,55.779998779296875,55.779998779296875,True,0.0
1959-01-13,55.470001220703125,55.779998779296875,False,-0.56
